ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,¿ªÅÌ¼Û
2013-04-23,'000596,¹Å¾®¹±¾Æ,25.17,25.38
2013-04-22,'000596,¹Å¾®¹±¾Æ,25.38,26.26
2013-04-19,'000596,¹Å¾®¹±¾Æ,26.63,26.29
2013-04-18,'000596,¹Å¾®¹±¾Æ,26.3,26.8
2013-04-17,'000596,¹Å¾®¹±¾Æ,26.9,26.65
2013-04-16,'000596,¹Å¾®¹±¾Æ,26.6,26.3
2013-04-15,'000596,¹Å¾®¹±¾Æ,26.93,26.94
2013-04-12,'000596,¹Å¾®¹±¾Æ,27.06,26.55
2013-04-11,'000596,¹Å¾®¹±¾Æ,26.59,27.28
2013-04-10,'000596,¹Å¾®¹±¾Æ,27.61,25.5
2013-04-09,'000596,¹Å¾®¹±¾Æ,25.5,25.45
2013-04-08,'000596,¹Å¾®¹±¾Æ,25.27,24.8
2013-04-03,'000596,¹Å¾®¹±¾Æ,25.24,25.35
2013-04-02,'000596,¹Å¾®¹±¾Æ,25.2,24.98
2013-04-01,'000596,¹Å¾®¹±¾Æ,25.08,26.08
2013-03-29,'000596,¹Å¾®¹±¾Æ,26.08,26.21
2013-03-28,'000596,¹Å¾®¹±¾Æ,26.21,26.8
2013-03-27,'000596,¹Å¾®¹±¾Æ,27.02,28.23
2013-03-26,'000596,¹Å¾®¹±¾Æ,28.22,28.13
2013-03-25,'000596,¹Å¾®¹±¾Æ,28.15,28.51
2013-03-22,'000596,¹Å¾®¹±¾Æ,28.58,28.49
2013-03-21,'000596,¹Å¾®¹±¾Æ,28.58,29.3
2013-03-20,'000596,¹Å¾®¹±¾Æ,29.34,28.51
2013-03-19,'000596,¹Å¾®¹±¾Æ,28.99,29.13
2013-03-18,'000596,¹Å¾®¹±¾Æ,29.1,31.57
2013-03-15,'000596,¹Å¾®¹±¾Æ,31.59,33.0
2013-03-14,'000596,¹Å¾®¹±¾Æ,33.38,33.9
2013-03-13,'000596,¹Å¾®¹±¾Æ,34.24,33.04
2013-03-12,'000596,¹Å¾®¹±¾Æ,33.04,33.8
2013-03-11,'000596,¹Å¾®¹±¾Æ,33.85,33.67
2013-03-08,'000596,¹Å¾®¹±¾Æ,34.45,35.32
2013-03-07,'000596,¹Å¾®¹±¾Æ,35.3,34.7
2013-03-06,'000596,¹Å¾®¹±¾Æ,35.01,33.4
2013-03-05,'000596,¹Å¾®¹±¾Æ,33.39,32.93
2013-03-04,'000596,¹Å¾®¹±¾Æ,33.12,33.0
2013-03-01,'000596,¹Å¾®¹±¾Æ,33.24,33.1
2013-02-28,'000596,¹Å¾®¹±¾Æ,33.29,33.86
2013-02-27,'000596,¹Å¾®¹±¾Æ,33.92,34.0
2013-02-26,'000596,¹Å¾®¹±¾Æ,34.37,33.0
2013-02-25,'000596,¹Å¾®¹±¾Æ,33.25,34.42
2013-02-22,'000596,¹Å¾®¹±¾Æ,33.5,30.6
2013-02-21,'000596,¹Å¾®¹±¾Æ,30.45,29.41
2013-02-20,'000596,¹Å¾®¹±¾Æ,29.8,30.42
2013-02-19,'000596,¹Å¾®¹±¾Æ,30.25,30.2
2013-02-18,'000596,¹Å¾®¹±¾Æ,30.26,31.94
2013-02-08,'000596,¹Å¾®¹±¾Æ,31.92,31.99
2013-02-07,'000596,¹Å¾®¹±¾Æ,32.15,32.36
2013-02-06,'000596,¹Å¾®¹±¾Æ,32.4,32.88
2013-02-05,'000596,¹Å¾®¹±¾Æ,32.88,31.49
2013-02-04,'000596,¹Å¾®¹±¾Æ,31.5,32.12
2013-02-01,'000596,¹Å¾®¹±¾Æ,32.6,32.38
2013-01-31,'000596,¹Å¾®¹±¾Æ,32.41,33.18
2013-01-30,'000596,¹Å¾®¹±¾Æ,33.3,32.3
2013-01-29,'000596,¹Å¾®¹±¾Æ,32.23,31.48
2013-01-28,'000596,¹Å¾®¹±¾Æ,31.69,32.5
2013-01-25,'000596,¹Å¾®¹±¾Æ,33.0,33.5
2013-01-24,'000596,¹Å¾®¹±¾Æ,34.12,34.5
2013-01-23,'000596,¹Å¾®¹±¾Æ,34.98,34.06
2013-01-22,'000596,¹Å¾®¹±¾Æ,34.65,33.8
2013-01-21,'000596,¹Å¾®¹±¾Æ,33.84,35.23
2013-01-18,'000596,¹Å¾®¹±¾Æ,35.68,36.9
2013-01-17,'000596,¹Å¾®¹±¾Æ,36.36,36.1
2013-01-16,'000596,¹Å¾®¹±¾Æ,36.5,37.4
2013-01-15,'000596,¹Å¾®¹±¾Æ,37.7,38.06
2013-01-14,'000596,¹Å¾®¹±¾Æ,37.94,36.48
2013-01-11,'000596,¹Å¾®¹±¾Æ,36.9,37.06
2013-01-10,'000596,¹Å¾®¹±¾Æ,37.1,37.1
2013-01-09,'000596,¹Å¾®¹±¾Æ,37.3,36.08
2013-01-08,'000596,¹Å¾®¹±¾Æ,36.1,33.85
2013-01-07,'000596,¹Å¾®¹±¾Æ,33.87,32.9
2013-01-04,'000596,¹Å¾®¹±¾Æ,33.3,34.3
2012-12-31,'000596,¹Å¾®¹±¾Æ,34.28,33.94
2012-12-28,'000596,¹Å¾®¹±¾Æ,33.95,32.5
2012-12-27,'000596,¹Å¾®¹±¾Æ,32.6,31.0
2012-12-26,'000596,¹Å¾®¹±¾Æ,30.92,29.84
2012-12-25,'000596,¹Å¾®¹±¾Æ,29.95,28.85
2012-12-24,'000596,¹Å¾®¹±¾Æ,28.98,30.14
2012-12-21,'000596,¹Å¾®¹±¾Æ,30.15,30.45
2012-12-20,'000596,¹Å¾®¹±¾Æ,30.53,30.9
2012-12-19,'000596,¹Å¾®¹±¾Æ,30.99,29.53
2012-12-18,'000596,¹Å¾®¹±¾Æ,29.35,28.79
2012-12-17,'000596,¹Å¾®¹±¾Æ,29.0,26.97
2012-12-14,'000596,¹Å¾®¹±¾Æ,26.97,25.92
2012-12-13,'000596,¹Å¾®¹±¾Æ,26.5,26.99
2012-12-12,'000596,¹Å¾®¹±¾Æ,27.09,26.87
2012-12-11,'000596,¹Å¾®¹±¾Æ,26.77,26.3
2012-12-10,'000596,¹Å¾®¹±¾Æ,26.49,25.05
2012-12-07,'000596,¹Å¾®¹±¾Æ,25.9,25.8
2012-12-06,'000596,¹Å¾®¹±¾Æ,25.55,25.22
2012-12-05,'000596,¹Å¾®¹±¾Æ,25.22,24.5
2012-12-04,'000596,¹Å¾®¹±¾Æ,25.05,23.92
2012-12-03,'000596,¹Å¾®¹±¾Æ,24.78,27.4
2012-11-30,'000596,¹Å¾®¹±¾Æ,27.53,27.63
2012-11-29,'000596,¹Å¾®¹±¾Æ,27.63,27.62
2012-11-28,'000596,¹Å¾®¹±¾Æ,27.54,28.22
2012-11-27,'000596,¹Å¾®¹±¾Æ,28.22,28.55
2012-11-26,'000596,¹Å¾®¹±¾Æ,28.72,29.86
2012-11-23,'000596,¹Å¾®¹±¾Æ,29.94,29.45
2012-11-22,'000596,¹Å¾®¹±¾Æ,29.51,30.68
2012-11-21,'000596,¹Å¾®¹±¾Æ,31.4,31.0
2012-11-20,'000596,¹Å¾®¹±¾Æ,31.15,30.2
2012-11-19,'000596,¹Å¾®¹±¾Æ,30.7,32.08
2012-11-16,'000596,¹Å¾®¹±¾Æ,32.3,33.45
2012-11-15,'000596,¹Å¾®¹±¾Æ,33.45,33.9
2012-11-14,'000596,¹Å¾®¹±¾Æ,34.19,34.0
2012-11-13,'000596,¹Å¾®¹±¾Æ,34.1,34.91
2012-11-12,'000596,¹Å¾®¹±¾Æ,34.97,34.59
2012-11-09,'000596,¹Å¾®¹±¾Æ,34.95,35.1
2012-11-08,'000596,¹Å¾®¹±¾Æ,35.29,35.07
2012-11-07,'000596,¹Å¾®¹±¾Æ,35.25,35.54
2012-11-06,'000596,¹Å¾®¹±¾Æ,35.69,37.2
2012-11-05,'000596,¹Å¾®¹±¾Æ,37.2,38.43
2012-11-02,'000596,¹Å¾®¹±¾Æ,38.39,38.3
2012-11-01,'000596,¹Å¾®¹±¾Æ,38.25,36.98
2012-10-31,'000596,¹Å¾®¹±¾Æ,36.95,37.18
2012-10-30,'000596,¹Å¾®¹±¾Æ,37.2,37.51
2012-10-29,'000596,¹Å¾®¹±¾Æ,37.5,38.0
2012-10-26,'000596,¹Å¾®¹±¾Æ,38.47,37.76
2012-10-25,'000596,¹Å¾®¹±¾Æ,37.74,38.0
2012-10-24,'000596,¹Å¾®¹±¾Æ,38.0,38.5
2012-10-23,'000596,¹Å¾®¹±¾Æ,38.49,40.0
2012-10-22,'000596,¹Å¾®¹±¾Æ,40.0,40.5
2012-10-19,'000596,¹Å¾®¹±¾Æ,40.96,41.57
2012-10-18,'000596,¹Å¾®¹±¾Æ,41.55,40.85
2012-10-17,'000596,¹Å¾®¹±¾Æ,41.0,40.21
2012-10-16,'000596,¹Å¾®¹±¾Æ,40.2,37.68
2012-10-15,'000596,¹Å¾®¹±¾Æ,37.7,36.99
2012-10-12,'000596,¹Å¾®¹±¾Æ,36.08,36.23
2012-10-11,'000596,¹Å¾®¹±¾Æ,36.39,36.3
2012-10-10,'000596,¹Å¾®¹±¾Æ,36.3,36.54
2012-10-09,'000596,¹Å¾®¹±¾Æ,36.62,36.31
2012-10-08,'000596,¹Å¾®¹±¾Æ,36.31,36.6
2012-09-28,'000596,¹Å¾®¹±¾Æ,36.8,36.6
2012-09-27,'000596,¹Å¾®¹±¾Æ,36.41,34.96
2012-09-26,'000596,¹Å¾®¹±¾Æ,34.97,33.82
2012-09-25,'000596,¹Å¾®¹±¾Æ,34.5,33.9
2012-09-24,'000596,¹Å¾®¹±¾Æ,33.98,32.01
2012-09-21,'000596,¹Å¾®¹±¾Æ,32.0,32.22
2012-09-20,'000596,¹Å¾®¹±¾Æ,32.3,33.08
2012-09-19,'000596,¹Å¾®¹±¾Æ,33.08,33.67
2012-09-18,'000596,¹Å¾®¹±¾Æ,33.54,33.0
2012-09-17,'000596,¹Å¾®¹±¾Æ,33.18,34.05
2012-09-14,'000596,¹Å¾®¹±¾Æ,34.1,34.95
2012-09-13,'000596,¹Å¾®¹±¾Æ,34.58,35.68
2012-09-12,'000596,¹Å¾®¹±¾Æ,35.65,35.7
2012-09-11,'000596,¹Å¾®¹±¾Æ,35.39,35.75
2012-09-10,'000596,¹Å¾®¹±¾Æ,35.79,36.4
2012-09-07,'000596,¹Å¾®¹±¾Æ,35.84,34.83
2012-09-06,'000596,¹Å¾®¹±¾Æ,34.21,34.9
2012-09-05,'000596,¹Å¾®¹±¾Æ,34.85,35.69
2012-09-04,'000596,¹Å¾®¹±¾Æ,35.77,37.0
2012-09-03,'000596,¹Å¾®¹±¾Æ,36.4,37.5
2012-08-31,'000596,¹Å¾®¹±¾Æ,35.53,32.7
2012-08-30,'000596,¹Å¾®¹±¾Æ,32.3,35.6
2012-08-29,'000596,¹Å¾®¹±¾Æ,35.8,35.61
2012-08-28,'000596,¹Å¾®¹±¾Æ,35.93,36.0
2012-08-27,'000596,¹Å¾®¹±¾Æ,36.16,37.5
2012-08-24,'000596,¹Å¾®¹±¾Æ,37.59,38.78
2012-08-23,'000596,¹Å¾®¹±¾Æ,39.24,40.0
2012-08-22,'000596,¹Å¾®¹±¾Æ,40.21,41.26
2012-08-21,'000596,¹Å¾®¹±¾Æ,40.65,39.9
2012-08-20,'000596,¹Å¾®¹±¾Æ,40.07,39.95
2012-08-17,'000596,¹Å¾®¹±¾Æ,40.05,41.05
2012-08-16,'000596,¹Å¾®¹±¾Æ,41.05,41.37
2012-08-15,'000596,¹Å¾®¹±¾Æ,41.49,41.31
2012-08-14,'000596,¹Å¾®¹±¾Æ,41.28,41.64
2012-08-13,'000596,¹Å¾®¹±¾Æ,41.64,41.91
2012-08-10,'000596,¹Å¾®¹±¾Æ,42.65,43.48
2012-08-09,'000596,¹Å¾®¹±¾Æ,43.2,41.9
2012-08-08,'000596,¹Å¾®¹±¾Æ,41.92,42.8
2012-08-07,'000596,¹Å¾®¹±¾Æ,42.8,42.7
2012-08-06,'000596,¹Å¾®¹±¾Æ,42.7,41.17
2012-08-03,'000596,¹Å¾®¹±¾Æ,41.0,39.18
2012-08-02,'000596,¹Å¾®¹±¾Æ,39.18,39.49
2012-08-01,'000596,¹Å¾®¹±¾Æ,39.4,39.0
2012-07-31,'000596,¹Å¾®¹±¾Æ,39.14,39.3
2012-07-30,'000596,¹Å¾®¹±¾Æ,39.53,40.55
2012-07-27,'000596,¹Å¾®¹±¾Æ,40.63,42.65
2012-07-26,'000596,¹Å¾®¹±¾Æ,42.6,42.7
2012-07-25,'000596,¹Å¾®¹±¾Æ,42.75,43.05
2012-07-24,'000596,¹Å¾®¹±¾Æ,43.05,42.7
2012-07-23,'000596,¹Å¾®¹±¾Æ,42.92,43.99
2012-07-20,'000596,¹Å¾®¹±¾Æ,44.34,44.9
2012-07-19,'000596,¹Å¾®¹±¾Æ,44.83,44.01
2012-07-18,'000596,¹Å¾®¹±¾Æ,44.41,45.83
2012-07-17,'000596,¹Å¾®¹±¾Æ,46.02,47.8
2012-07-16,'000596,¹Å¾®¹±¾Æ,47.92,49.97
2012-07-13,'000596,¹Å¾®¹±¾Æ,49.97,48.85
2012-07-12,'000596,¹Å¾®¹±¾Æ,49.15,49.51
2012-07-11,'000596,¹Å¾®¹±¾Æ,49.51,48.16
2012-07-10,'000596,¹Å¾®¹±¾Æ,48.6,48.65
2012-07-09,'000596,¹Å¾®¹±¾Æ,48.98,48.65
2012-07-06,'000596,¹Å¾®¹±¾Æ,48.99,46.0
2012-07-05,'000596,¹Å¾®¹±¾Æ,46.24,47.22
2012-07-04,'000596,¹Å¾®¹±¾Æ,47.71,48.3
2012-07-03,'000596,¹Å¾®¹±¾Æ,48.46,48.03
2012-07-02,'000596,¹Å¾®¹±¾Æ,48.53,47.28
2012-06-29,'000596,¹Å¾®¹±¾Æ,47.24,45.45
2012-06-28,'000596,¹Å¾®¹±¾Æ,45.7,45.5
2012-06-27,'000596,¹Å¾®¹±¾Æ,45.5,45.1
2012-06-26,'000596,¹Å¾®¹±¾Æ,45.7,45.98
2012-06-25,'000596,¹Å¾®¹±¾Æ,46.36,46.28
2012-06-21,'000596,¹Å¾®¹±¾Æ,46.2,46.2
2012-06-20,'000596,¹Å¾®¹±¾Æ,46.2,46.33
2012-06-19,'000596,¹Å¾®¹±¾Æ,46.2,45.87
2012-06-18,'000596,¹Å¾®¹±¾Æ,46.0,46.2
2012-06-15,'000596,¹Å¾®¹±¾Æ,45.92,46.6
2012-06-14,'000596,¹Å¾®¹±¾Æ,46.52,44.76
2012-06-13,'000596,¹Å¾®¹±¾Æ,44.78,44.0
2012-06-12,'000596,¹Å¾®¹±¾Æ,44.03,44.5
2012-06-11,'000596,¹Å¾®¹±¾Æ,44.85,45.2
2012-06-08,'000596,¹Å¾®¹±¾Æ,45.15,45.04
2012-06-07,'000596,¹Å¾®¹±¾Æ,45.0,45.08
2012-06-06,'000596,¹Å¾®¹±¾Æ,44.8,45.59
2012-06-05,'000596,¹Å¾®¹±¾Æ,45.6,46.6
2012-06-04,'000596,¹Å¾®¹±¾Æ,46.6,46.97
2012-06-01,'000596,¹Å¾®¹±¾Æ,47.56,47.31
2012-05-31,'000596,¹Å¾®¹±¾Æ,47.21,46.78
2012-05-30,'000596,¹Å¾®¹±¾Æ,47.0,47.78
2012-05-29,'000596,¹Å¾®¹±¾Æ,47.8,47.8
2012-05-28,'000596,¹Å¾®¹±¾Æ,47.86,47.14
2012-05-25,'000596,¹Å¾®¹±¾Æ,47.15,48.68
2012-05-24,'000596,¹Å¾®¹±¾Æ,48.68,50.74
2012-05-23,'000596,¹Å¾®¹±¾Æ,50.84,51.35
2012-05-22,'000596,¹Å¾®¹±¾Æ,50.85,49.99
2012-05-21,'000596,¹Å¾®¹±¾Æ,50.0,48.5
2012-05-18,'000596,¹Å¾®¹±¾Æ,49.0,49.5
2012-05-17,'000596,¹Å¾®¹±¾Æ,49.84,49.34
2012-05-16,'000596,¹Å¾®¹±¾Æ,49.64,49.81
2012-05-15,'000596,¹Å¾®¹±¾Æ,49.8,49.0
2012-05-14,'000596,¹Å¾®¹±¾Æ,49.27,51.29
2012-05-11,'000596,¹Å¾®¹±¾Æ,50.88,51.11
2012-05-10,'000596,¹Å¾®¹±¾Æ,51.1,49.5
2012-05-09,'000596,¹Å¾®¹±¾Æ,50.2,50.8
2012-05-08,'000596,¹Å¾®¹±¾Æ,51.16,52.01
2012-05-07,'000596,¹Å¾®¹±¾Æ,52.47,52.0
2012-05-04,'000596,¹Å¾®¹±¾Æ,52.78,48.0
2012-05-03,'000596,¹Å¾®¹±¾Æ,47.98,45.69
2012-05-02,'000596,¹Å¾®¹±¾Æ,45.97,47.99
2012-04-27,'000596,¹Å¾®¹±¾Æ,94.67,89.9
2012-04-26,'000596,¹Å¾®¹±¾Æ,89.8,86.57
2012-04-25,'000596,¹Å¾®¹±¾Æ,86.55,87.6
2012-04-24,'000596,¹Å¾®¹±¾Æ,87.02,86.69
2012-04-23,'000596,¹Å¾®¹±¾Æ,86.69,89.1
2012-04-20,'000596,¹Å¾®¹±¾Æ,89.01,89.0
2012-04-19,'000596,¹Å¾®¹±¾Æ,0.0,0.0
2012-04-18,'000596,¹Å¾®¹±¾Æ,90.01,90.1
2012-04-17,'000596,¹Å¾®¹±¾Æ,89.46,88.95
2012-04-16,'000596,¹Å¾®¹±¾Æ,89.15,90.1
2012-04-13,'000596,¹Å¾®¹±¾Æ,90.19,91.47
2012-04-12,'000596,¹Å¾®¹±¾Æ,91.57,89.0
2012-04-11,'000596,¹Å¾®¹±¾Æ,90.98,90.82
2012-04-10,'000596,¹Å¾®¹±¾Æ,91.95,91.97
2012-04-09,'000596,¹Å¾®¹±¾Æ,92.6,92.0
2012-04-06,'000596,¹Å¾®¹±¾Æ,92.6,92.08
2012-04-05,'000596,¹Å¾®¹±¾Æ,92.0,86.94
2012-03-30,'000596,¹Å¾®¹±¾Æ,87.6,91.0
2012-03-29,'000596,¹Å¾®¹±¾Æ,91.39,87.97
2012-03-28,'000596,¹Å¾®¹±¾Æ,88.0,91.0
2012-03-27,'000596,¹Å¾®¹±¾Æ,91.6,96.03
2012-03-26,'000596,¹Å¾®¹±¾Æ,97.22,95.56
2012-03-23,'000596,¹Å¾®¹±¾Æ,96.1,96.52
2012-03-22,'000596,¹Å¾®¹±¾Æ,96.7,96.7
2012-03-21,'000596,¹Å¾®¹±¾Æ,96.7,98.18
2012-03-20,'000596,¹Å¾®¹±¾Æ,98.28,98.94
2012-03-19,'000596,¹Å¾®¹±¾Æ,99.39,102.03
2012-03-16,'000596,¹Å¾®¹±¾Æ,101.2,97.03
2012-03-15,'000596,¹Å¾®¹±¾Æ,97.0,95.77
2012-03-14,'000596,¹Å¾®¹±¾Æ,95.9,95.79
2012-03-13,'000596,¹Å¾®¹±¾Æ,95.78,95.96
2012-03-12,'000596,¹Å¾®¹±¾Æ,95.58,95.2
2012-03-09,'000596,¹Å¾®¹±¾Æ,95.28,91.7
2012-03-08,'000596,¹Å¾®¹±¾Æ,90.99,90.1
2012-03-07,'000596,¹Å¾®¹±¾Æ,90.1,93.95
2012-03-06,'000596,¹Å¾®¹±¾Æ,94.4,93.5
2012-03-05,'000596,¹Å¾®¹±¾Æ,94.38,94.34
2012-03-02,'000596,¹Å¾®¹±¾Æ,94.34,94.9
2012-03-01,'000596,¹Å¾®¹±¾Æ,94.9,94.0
2012-02-29,'000596,¹Å¾®¹±¾Æ,94.0,93.0
2012-02-28,'000596,¹Å¾®¹±¾Æ,93.0,92.3
2012-02-27,'000596,¹Å¾®¹±¾Æ,92.26,92.25
2012-02-24,'000596,¹Å¾®¹±¾Æ,92.0,88.35
2012-02-23,'000596,¹Å¾®¹±¾Æ,88.35,87.5
2012-02-22,'000596,¹Å¾®¹±¾Æ,87.5,87.63
2012-02-21,'000596,¹Å¾®¹±¾Æ,87.11,85.0
2012-02-20,'000596,¹Å¾®¹±¾Æ,85.1,85.61
2012-02-17,'000596,¹Å¾®¹±¾Æ,85.08,86.23
2012-02-16,'000596,¹Å¾®¹±¾Æ,86.23,85.79
2012-02-15,'000596,¹Å¾®¹±¾Æ,86.0,85.68
2012-02-14,'000596,¹Å¾®¹±¾Æ,85.79,85.84
2012-02-13,'000596,¹Å¾®¹±¾Æ,85.84,83.11
2012-02-10,'000596,¹Å¾®¹±¾Æ,83.73,84.66
2012-02-09,'000596,¹Å¾®¹±¾Æ,84.65,83.99
2012-02-08,'000596,¹Å¾®¹±¾Æ,83.99,81.85
2012-02-07,'000596,¹Å¾®¹±¾Æ,82.0,83.19
2012-02-06,'000596,¹Å¾®¹±¾Æ,83.0,81.45
2012-02-03,'000596,¹Å¾®¹±¾Æ,81.45,78.85
2012-02-02,'000596,¹Å¾®¹±¾Æ,78.8,78.2
2012-02-01,'000596,¹Å¾®¹±¾Æ,78.19,78.08
2012-01-31,'000596,¹Å¾®¹±¾Æ,78.1,76.42
2012-01-30,'000596,¹Å¾®¹±¾Æ,77.09,77.13
2012-01-20,'000596,¹Å¾®¹±¾Æ,77.12,74.5
2012-01-19,'000596,¹Å¾®¹±¾Æ,74.5,72.0
2012-01-18,'000596,¹Å¾®¹±¾Æ,72.2,74.3
2012-01-17,'000596,¹Å¾®¹±¾Æ,73.8,70.5
2012-01-16,'000596,¹Å¾®¹±¾Æ,71.1,74.0
2012-01-13,'000596,¹Å¾®¹±¾Æ,74.7,77.1
2012-01-12,'000596,¹Å¾®¹±¾Æ,77.14,76.4
2012-01-11,'000596,¹Å¾®¹±¾Æ,76.5,78.29
2012-01-10,'000596,¹Å¾®¹±¾Æ,78.2,76.29
2012-01-09,'000596,¹Å¾®¹±¾Æ,76.32,75.8
2012-01-06,'000596,¹Å¾®¹±¾Æ,75.38,74.3
2012-01-05,'000596,¹Å¾®¹±¾Æ,74.33,79.31
2012-01-04,'000596,¹Å¾®¹±¾Æ,79.31,85.8
2011-12-30,'000596,¹Å¾®¹±¾Æ,85.98,82.98
2011-12-29,'000596,¹Å¾®¹±¾Æ,83.0,78.54
2011-12-28,'000596,¹Å¾®¹±¾Æ,80.0,80.0
2011-12-27,'000596,¹Å¾®¹±¾Æ,81.8,82.0
2011-12-26,'000596,¹Å¾®¹±¾Æ,83.0,83.6
2011-12-23,'000596,¹Å¾®¹±¾Æ,83.9,83.81
2011-12-22,'000596,¹Å¾®¹±¾Æ,83.8,85.0
2011-12-21,'000596,¹Å¾®¹±¾Æ,85.05,88.4
2011-12-20,'000596,¹Å¾®¹±¾Æ,88.4,89.2
2011-12-19,'000596,¹Å¾®¹±¾Æ,89.29,88.8
2011-12-16,'000596,¹Å¾®¹±¾Æ,88.95,85.81
2011-12-15,'000596,¹Å¾®¹±¾Æ,86.5,84.87
2011-12-14,'000596,¹Å¾®¹±¾Æ,85.6,85.21
2011-12-13,'000596,¹Å¾®¹±¾Æ,86.0,85.0
2011-12-12,'000596,¹Å¾®¹±¾Æ,86.47,85.59
2011-12-09,'000596,¹Å¾®¹±¾Æ,85.99,88.5
2011-12-08,'000596,¹Å¾®¹±¾Æ,88.9,90.82
2011-12-07,'000596,¹Å¾®¹±¾Æ,90.8,90.5
2011-12-06,'000596,¹Å¾®¹±¾Æ,90.5,89.22
2011-12-05,'000596,¹Å¾®¹±¾Æ,91.0,95.06
2011-12-02,'000596,¹Å¾®¹±¾Æ,95.58,96.49
2011-12-01,'000596,¹Å¾®¹±¾Æ,96.7,96.31
2011-11-30,'000596,¹Å¾®¹±¾Æ,95.3,96.2
2011-11-29,'000596,¹Å¾®¹±¾Æ,96.15,98.45
2011-11-28,'000596,¹Å¾®¹±¾Æ,97.51,96.31
2011-11-25,'000596,¹Å¾®¹±¾Æ,96.33,94.85
2011-11-24,'000596,¹Å¾®¹±¾Æ,94.33,93.74
2011-11-23,'000596,¹Å¾®¹±¾Æ,93.81,93.8
2011-11-22,'000596,¹Å¾®¹±¾Æ,93.2,92.2
2011-11-21,'000596,¹Å¾®¹±¾Æ,92.2,93.9
2011-11-18,'000596,¹Å¾®¹±¾Æ,93.0,93.01
2011-11-17,'000596,¹Å¾®¹±¾Æ,93.34,93.45
2011-11-16,'000596,¹Å¾®¹±¾Æ,94.07,96.64
2011-11-15,'000596,¹Å¾®¹±¾Æ,95.52,97.5
2011-11-14,'000596,¹Å¾®¹±¾Æ,97.0,94.6
2011-11-11,'000596,¹Å¾®¹±¾Æ,94.27,92.59
2011-11-10,'000596,¹Å¾®¹±¾Æ,92.59,92.18
2011-11-09,'000596,¹Å¾®¹±¾Æ,92.23,90.26
2011-11-08,'000596,¹Å¾®¹±¾Æ,90.25,91.26
2011-11-07,'000596,¹Å¾®¹±¾Æ,91.26,92.06
2011-11-04,'000596,¹Å¾®¹±¾Æ,92.0,93.83
2011-11-03,'000596,¹Å¾®¹±¾Æ,92.55,91.75
2011-11-02,'000596,¹Å¾®¹±¾Æ,91.0,89.0
2011-11-01,'000596,¹Å¾®¹±¾Æ,90.06,89.5
2011-10-31,'000596,¹Å¾®¹±¾Æ,90.0,89.98
2011-10-28,'000596,¹Å¾®¹±¾Æ,89.97,89.9
2011-10-27,'000596,¹Å¾®¹±¾Æ,88.86,89.8
2011-10-26,'000596,¹Å¾®¹±¾Æ,89.3,86.01
2011-10-25,'000596,¹Å¾®¹±¾Æ,86.09,83.39
2011-10-24,'000596,¹Å¾®¹±¾Æ,83.3,81.62
2011-10-21,'000596,¹Å¾®¹±¾Æ,81.99,81.9
2011-10-20,'000596,¹Å¾®¹±¾Æ,81.9,83.83
2011-10-19,'000596,¹Å¾®¹±¾Æ,83.83,83.02
2011-10-18,'000596,¹Å¾®¹±¾Æ,84.0,83.9
2011-10-17,'000596,¹Å¾®¹±¾Æ,83.91,83.17
2011-10-14,'000596,¹Å¾®¹±¾Æ,82.5,82.98
2011-10-13,'000596,¹Å¾®¹±¾Æ,83.35,83.0
2011-10-12,'000596,¹Å¾®¹±¾Æ,83.36,80.93
2011-10-11,'000596,¹Å¾®¹±¾Æ,81.0,85.44
2011-10-10,'000596,¹Å¾®¹±¾Æ,84.37,85.7
2011-09-30,'000596,¹Å¾®¹±¾Æ,85.65,85.79
2011-09-29,'000596,¹Å¾®¹±¾Æ,85.0,84.02
2011-09-28,'000596,¹Å¾®¹±¾Æ,85.24,87.8
2011-09-27,'000596,¹Å¾®¹±¾Æ,86.82,87.1
2011-09-26,'000596,¹Å¾®¹±¾Æ,86.76,87.0
2011-09-23,'000596,¹Å¾®¹±¾Æ,88.49,86.88
2011-09-22,'000596,¹Å¾®¹±¾Æ,87.51,90.39
2011-09-21,'000596,¹Å¾®¹±¾Æ,90.4,87.55
2011-09-20,'000596,¹Å¾®¹±¾Æ,88.5,88.5
2011-09-19,'000596,¹Å¾®¹±¾Æ,89.94,90.49
2011-09-16,'000596,¹Å¾®¹±¾Æ,90.88,89.95
2011-09-15,'000596,¹Å¾®¹±¾Æ,89.75,89.9
2011-09-14,'000596,¹Å¾®¹±¾Æ,89.9,89.5
2011-09-13,'000596,¹Å¾®¹±¾Æ,89.53,91.0
2011-09-09,'000596,¹Å¾®¹±¾Æ,92.0,93.62
2011-09-08,'000596,¹Å¾®¹±¾Æ,93.88,95.52
2011-09-07,'000596,¹Å¾®¹±¾Æ,95.8,93.6
2011-09-06,'000596,¹Å¾®¹±¾Æ,94.5,93.5
2011-09-05,'000596,¹Å¾®¹±¾Æ,93.7,95.8
2011-09-02,'000596,¹Å¾®¹±¾Æ,95.85,97.39
2011-09-01,'000596,¹Å¾®¹±¾Æ,97.45,100.61
2011-08-31,'000596,¹Å¾®¹±¾Æ,100.2,101.6
2011-08-30,'000596,¹Å¾®¹±¾Æ,101.5,102.5
2011-08-29,'000596,¹Å¾®¹±¾Æ,102.0,99.03
